year,month,day,hour,air_temp,dew_point,wind_speed
2009,4,16,18,12.2,-2.8,36.0
2009,4,16,19,14.4,-4.4,41.0
2009,4,16,20,14.4,-5.6,36.0
2009,4,16,21,13.9,-5.6,46.0
2009,4,16,22,13.3,-5.6,41.0
2009,4,16,23,12.2,-5.6,46.0
2009,4,17,0,9.4,-6.1,36.0
2009,4,17,1,2.8,-6.1,36.0
2009,4,17,2,1.7,-4.4,36.0
2009,4,17,3,2.8,-4.4,15.0
2009,4,17,4,1.7,-3.9,0.0
2009,4,17,5,1.7,-3.3,0.0
2009,4,17,6,,,
2009,4,17,7,-1.1,-4.4,15.0
2009,4,17,8,-0.6,-4.4,15.0
2009,4,17,9,0.0,-4.4,0.0
2009,4,17,10,-0.6,-4.4,0.0
2009,4,17,11,-1.1,-5.0,15.0
2009,4,17,12,0.6,-3.9,0.0
2009,4,17,13,6.7,-0.6,0.0
2009,4,17,14,11.7,-2.2,15.0
2009,4,17,15,15.0,0.0,26.0
2009,4,17,16,17.2,-0.6,26.0
2009,4,17,17,18.3,-1.1,15.0
2009,4,17,18,18.9,-1.7,31.0
2009,4,17,19,18.9,0.6,51.0
2009,4,17,20,18.3,0.0,57.0
2009,4,17,21,17.8,-1.1,46.0
2009,4,17,22,17.2,-1.7,51.0
2009,4,17,23,17.2,-0.6,46.0
2009,4,18,0,15.0,-0.6,41.0
2009,4,18,1,12.2,-0.6,36.0
2009,4,18,2,10.0,-0.6,26.0
2009,4,18,3,9.4,-0.6,26.0
2009,4,18,4,8.3,-0.6,15.0
2009,4,18,5,6.7,-0.6,21.0
2009,4,18,6,,,
2009,4,18,7,5.0,-0.6,0.0
2009,4,18,8,7.2,0.0,21.0
2009,4,18,9,6.7,1.1,21.0
2009,4,18,10,6.7,0.6,15.0
2009,4,18,11,3.9,0.0,21.0
2009,4,18,12,6.7,1.1,21.0
2009,4,18,13,10.0,3.9,0.0
2009,4,18,14,16.1,2.8,26.0
2009,4,18,15,20.0,4.4,31.0
2009,4,18,16,21.1,6.1,41.0
2009,4,18,17,22.2,7.2,26.0
2009,4,18,18,23.3,7.2,57.0
2009,4,18,19,22.2,7.8,46.0
2009,4,18,20,21.7,7.8,62.0
2009,4,18,21,20.0,8.9,77.0
2009,4,18,22,17.2,10.6,41.0
2009,4,18,23,17.2,11.1,15.0
2009,4,19,0,16.1,11.1,0.0
2009,4,19,1,15.6,11.1,36.0
2009,4,19,2,15.0,12.8,15.0
2009,4,19,3,13.3,11.7,0.0
2009,4,19,4,13.3,12.2,0.0
2009,4,19,5,13.3,12.2,0.0
2009,4,19,6,,,
2009,4,19,7,13.3,12.2,15.0
2009,4,19,8,12.0,11.0,41.0
2009,4,19,9,7.2,6.1,36.0
2009,4,19,10,6.1,5.0,36.0
2009,4,19,11,5.6,4.4,41.0
2009,4,19,12,5.6,4.4,21.0
2009,4,19,13,6.1,5.0,41.0
2009,4,19,14,6.7,5.0,26.0
2009,4,19,15,6.7,5.0,36.0
2009,4,19,16,6.7,5.6,36.0
2009,4,19,17,7.0,6.0,51.0
2009,4,19,18,7.0,6.0,51.0
2009,4,19,19,6.7,5.6,41.0
2009,4,19,20,6.0,6.0,36.0
2009,4,19,21,6.1,5.6,36.0
2009,4,19,22,6.7,5.6,41.0
2009,4,19,23,6.7,6.1,41.0
2009,4,20,0,7.2,6.1,51.0
2009,4,20,1,6.7,6.1,41.0
2009,4,20,2,7.0,7.0,51.0
2009,4,20,3,7.2,6.7,31.0
2009,4,20,4,6.1,5.6,36.0
2009,4,20,5,6.1,5.6,46.0
2009,4,20,6,,,
2009,4,20,7,6.0,4.0,46.0
2009,4,20,8,5.6,4.4,57.0
2009,4,20,9,5.0,3.9,46.0
2009,4,20,10,5.0,4.4,46.0
2009,4,20,11,5.0,3.9,51.0
2009,4,20,12,4.0,3.0,41.0
2009,4,20,13,4.4,3.3,57.0
2009,4,20,14,4.4,2.8,77.0
2009,4,20,15,3.9,2.2,67.0
2009,4,20,16,6.0,3.0,62.0
2009,4,20,17,6.1,3.3,77.0
2009,4,20,18,6.0,3.0,93.0
2009,4,20,19,5.6,3.3,62.0
2009,4,20,20,6.7,2.8,72.0
2009,4,20,21,8.3,3.9,51.0
2009,4,20,22,7.8,3.3,31.0
2009,4,20,23,7.2,2.2,72.0
2009,4,21,0,6.1,1.7,72.0
2009,4,21,1,5.0,0.6,51.0
2009,4,21,2,5.0,0.6,57.0
2009,4,21,3,2.8,1.1,57.0
2009,4,21,4,3.3,0.6,72.0
2009,4,21,5,2.8,0.6,67.0
2009,4,21,6,,,
2009,4,21,7,1.7,0.6,41.0
2009,4,21,8,2.2,1.1,72.0
2009,4,21,9,2.2,1.1,62.0
2009,4,21,10,2.2,0.6,62.0
2009,4,21,11,1.7,0.6,77.0
2009,4,21,12,2.2,0.6,67.0
2009,4,21,13,2.2,1.1,67.0
2009,4,21,14,2.8,1.1,82.0
2009,4,21,15,3.3,1.1,82.0
2009,4,21,16,3.9,1.7,51.0
2009,4,21,17,5.0,2.8,82.0
2009,4,21,18,4.4,1.7,77.0
2009,4,21,19,5.0,2.2,93.0
2009,4,21,20,5.6,2.2,108.0
2009,4,21,21,5.6,1.1,98.0
2009,4,21,22,5.0,1.7,88.0
2009,4,21,23,5.0,1.1,62.0
2009,4,22,0,5.0,1.7,72.0
2009,4,22,1,4.4,1.1,46.0
2009,4,22,2,5.0,0.0,41.0
2009,4,22,3,2.8,0.0,36.0
2009,4,22,4,2.2,0.0,46.0
2009,4,22,5,2.2,-0.6,41.0
2009,4,22,6,,,
2009,4,22,7,1.7,-1.1,41.0
2009,4,22,8,1.1,-1.7,31.0
2009,4,22,9,1.1,-1.7,0.0
2009,4,22,10,2.2,-1.1,15.0
2009,4,22,11,2.2,-0.6,26.0
2009,4,22,12,2.2,-1.1,36.0
2009,4,22,13,5.6,-0.6,51.0
2009,4,22,14,8.3,1.1,51.0
2009,4,22,15,10.6,1.7,51.0
2009,4,22,16,12.8,2.2,57.0
2009,4,22,17,13.3,1.7,72.0
2009,4,22,18,13.9,0.6,62.0
2009,4,22,19,15.0,-2.2,77.0
2009,4,22,20,14.4,-2.2,57.0
2009,4,22,21,15.0,-1.7,67.0
2009,4,22,22,10.0,1.7,67.0
2009,4,22,23,10.0,2.2,36.0
2009,4,23,0,6.1,0.0,46.0
2009,4,23,1,2.8,-1.1,31.0
2009,4,23,2,2.8,-1.1,0.0
2009,4,23,3,2.8,-1.7,15.0
2009,4,23,4,2.2,-0.6,36.0
2009,4,23,5,1.7,-1.1,41.0
2009,4,23,6,,,
2009,4,23,7,0.0,-2.2,15.0
2009,4,23,8,-0.6,-3.3,26.0
2009,4,23,9,-0.6,-2.2,21.0
2009,4,23,10,1.1,-2.2,15.0
2009,4,23,11,2.8,-1.7,21.0
2009,4,23,12,3.3,-1.1,15.0
2009,4,23,13,5.6,-1.7,51.0
2009,4,23,14,7.2,-2.8,62.0
2009,4,23,15,7.8,-1.7,67.0
2009,4,23,16,7.8,-2.2,67.0
2009,4,23,17,5.6,0.6,57.0
2009,4,23,18,10.0,2.2,77.0
2009,4,23,19,12.2,1.7,82.0
2009,4,23,20,13.3,1.7,77.0
2009,4,23,21,11.1,1.7,57.0
2009,4,23,22,12.8,1.1,57.0
2009,4,23,23,15.0,3.3,72.0
2009,4,24,0,15.0,2.8,77.0
2009,4,24,1,13.9,3.3,72.0
2009,4,24,2,13.3,3.3,36.0
2009,4,24,3,13.3,3.3,67.0
2009,4,24,4,13.3,3.9,46.0
2009,4,24,5,12.2,3.9,51.0
2009,4,24,6,,,
2009,4,24,7,11.1,7.8,36.0
2009,4,24,8,11.1,7.8,21.0
2009,4,24,9,7.2,5.6,0.0
2009,4,24,10,7.2,5.6,0.0
2009,4,24,11,6.1,5.6,0.0
2009,4,24,12,8.3,7.2,0.0
2009,4,24,13,12.2,9.4,41.0
2009,4,24,14,16.1,11.1,51.0
2009,4,24,15,19.4,12.2,41.0
2009,4,24,16,21.1,12.8,62.0
2009,4,24,17,23.3,13.3,67.0
2009,4,24,18,26.1,13.9,62.0
2009,4,24,19,27.2,14.4,67.0
2009,4,24,20,27.8,14.4,82.0
2009,4,24,21,28.3,13.9,108.0
2009,4,24,22,28.3,13.3,93.0
2009,4,24,23,26.1,13.3,108.0
2009,4,25,0,24.4,13.3,82.0
2009,4,25,1,22.8,12.8,77.0
2009,4,25,2,23.3,11.7,82.0
2009,4,25,3,22.8,11.1,108.0
2009,4,25,4,22.8,11.7,98.0
2009,4,25,5,22.2,12.2,82.0
2009,4,25,6,,,
2009,4,25,7,22.2,13.3,98.0
2009,4,25,8,21.7,13.9,72.0
2009,4,25,9,21.1,13.9,62.0
2009,4,25,10,20.0,13.3,62.0
2009,4,25,11,19.4,13.3,72.0
2009,4,25,12,20.0,13.3,67.0
2009,4,25,13,20.6,14.4,77.0
2009,4,25,14,21.1,14.4,88.0
2009,4,25,15,21.1,15.0,88.0
2009,4,25,16,18.9,16.7,46.0
2009,4,25,17,17.8,16.7,57.0
2009,4,25,18,8.3,7.2,51.0
2009,4,25,19,7.8,6.7,36.0
2009,4,25,20,8.3,7.8,41.0
2009,4,25,21,6.0,5.0,57.0
2009,4,25,22,5.6,4.4,62.0
2009,4,25,23,5.6,4.4,77.0
2009,4,26,0,5.0,4.0,57.0
2009,4,26,1,5.0,3.9,51.0
2009,4,26,2,5.0,3.3,67.0
2009,4,26,3,5.0,3.3,57.0
2009,4,26,4,4.4,3.3,51.0
2009,4,26,5,5.6,4.4,77.0
2009,4,26,6,6.0,5.0,51.0
2009,4,26,7,5.0,3.9,46.0
2009,4,26,8,5.0,3.9,62.0
2009,4,26,9,5.0,3.9,26.0
2009,4,26,10,4.4,3.9,41.0
2009,4,26,11,5.0,4.4,21.0
2009,4,26,12,5.0,5.0,0.0
2009,4,26,13,5.6,5.0,36.0
2009,4,26,14,6.1,5.6,15.0
2009,4,26,15,7.8,7.2,15.0
2009,4,26,16,9.4,8.9,21.0
2009,4,26,17,12.0,11.0,41.0
2009,4,26,18,13.0,12.0,51.0
2009,4,26,19,16.1,14.4,41.0
2009,4,26,20,17.8,15.6,31.0
2009,4,26,21,16.1,14.4,26.0
2009,4,26,22,16.7,14.4,21.0
2009,4,26,23,14.4,12.2,36.0
2009,4,27,0,12.8,11.1,36.0
2009,4,27,1,10.6,9.4,36.0
2009,4,27,2,10.0,8.9,21.0
2009,4,27,3,8.9,8.3,0.0
2009,4,27,4,10.6,8.3,26.0
2009,4,27,5,20.6,11.1,77.0
2009,4,27,6,,,
2009,4,27,7,21.7,11.7,113.0
2009,4,27,8,20.6,11.7,93.0
2009,4,27,9,21.1,11.7,77.0
2009,4,27,10,20.6,11.7,88.0
2009,4,27,11,19.4,12.2,72.0
2009,4,27,12,19.4,12.2,77.0
2009,4,27,13,19.4,12.8,72.0
2009,4,27,14,20.0,13.3,77.0
2009,4,27,15,19.4,12.8,82.0
2009,4,27,16,20.0,12.8,57.0
2009,4,27,17,19.4,12.8,72.0
2009,4,27,18,18.9,14.4,51.0
2009,4,27,19,19.4,12.8,67.0
2009,4,27,20,20.6,13.3,62.0
2009,4,27,21,20.0,12.2,62.0
2009,4,27,22,21.1,12.2,51.0
2009,4,27,23,20.6,12.8,51.0
2009,4,28,0,18.9,13.3,36.0
2009,4,28,1,17.8,13.3,15.0
2009,4,28,2,16.1,13.9,31.0
2009,4,28,3,13.9,11.7,51.0
2009,4,28,4,11.0,10.0,41.0
2009,4,28,5,9.4,8.3,51.0
2009,4,28,6,,,
2009,4,28,7,8.3,7.2,36.0
2009,4,28,8,8.9,5.6,88.0
2009,4,28,9,6.7,3.9,77.0
2009,4,28,10,6.1,2.8,77.0
2009,4,28,11,5.6,2.2,57.0
2009,4,28,12,5.6,1.7,88.0
2009,4,28,13,6.1,2.2,82.0
2009,4,28,14,6.7,1.7,82.0
2009,4,28,15,7.2,2.2,77.0
2009,4,28,16,8.3,3.3,72.0
2009,4,28,17,8.3,2.8,62.0
2009,4,28,18,8.3,2.8,88.0
2009,4,28,19,8.9,2.8,93.0
2009,4,28,20,9.4,2.8,77.0
2009,4,28,21,9.4,2.8,72.0
2009,4,28,22,7.8,1.7,77.0
2009,4,28,23,6.7,1.1,46.0
2009,4,29,0,6.1,0.6,57.0
2009,4,29,1,5.0,1.1,41.0
2009,4,29,2,5.0,1.1,36.0
2009,4,29,3,5.0,1.7,26.0
2009,4,29,4,5.6,1.7,21.0
2009,4,29,5,7.2,2.2,31.0
2009,4,29,6,,,
2009,4,29,7,8.3,2.8,57.0
2009,4,29,8,7.8,2.8,51.0
2009,4,29,9,7.2,2.8,62.0
2009,4,29,10,6.7,3.3,51.0
2009,4,29,11,6.1,2.8,62.0
2009,4,29,12,6.1,3.9,57.0
2009,4,29,13,6.7,3.9,51.0
2009,4,29,14,7.0,5.0,72.0
2009,4,29,15,7.8,5.6,62.0
2009,4,29,16,8.3,5.6,57.0
2009,4,29,17,8.3,5.6,57.0
2009,4,29,18,8.9,5.6,51.0
2009,4,29,19,9.4,6.1,46.0
2009,4,29,20,10.0,5.6,36.0
2009,4,29,21,10.6,7.2,41.0
2009,4,29,22,10.6,7.2,31.0
2009,4,29,23,10.6,7.2,41.0
2009,4,30,0,8.9,5.6,31.0
2009,4,30,1,8.3,5.6,31.0
2009,4,30,2,8.9,5.6,31.0
2009,4,30,3,8.9,5.0,31.0
2009,4,30,4,8.9,5.0,15.0
2009,4,30,5,8.9,6.1,26.0
2009,4,30,6,,,
2009,4,30,7,10.0,9.4,31.0
2009,4,30,8,10.0,9.4,31.0
2009,4,30,9,9.4,9.4,31.0
2009,4,30,10,8.9,8.9,36.0
2009,4,30,11,8.3,8.3,31.0
2009,4,30,12,8.9,8.9,21.0
2009,4,30,13,8.9,8.9,15.0
2009,4,30,14,8.9,8.3,31.0
2009,4,30,15,8.9,8.3,36.0
2009,4,30,16,9.0,9.0,36.0
2009,4,30,17,9.4,8.9,36.0
2009,4,30,18,11.1,10.6,36.0
2009,4,30,19,11.7,11.1,36.0
2009,4,30,20,12.0,11.0,62.0
2009,4,30,21,15.0,13.3,36.0
2009,4,30,22,15.6,13.3,46.0
2009,4,30,23,15.6,12.8,46.0
2009,5,1,0,16.1,13.3,26.0
2009,5,1,1,15.0,13.3,41.0
2009,5,1,2,15.0,13.3,36.0
2009,5,1,3,16.1,13.9,62.0
2009,5,1,4,15.6,13.3,46.0
2009,5,1,5,15.0,13.3,46.0
2009,5,1,6,,,
2009,5,1,7,13.9,8.9,67.0
2009,5,1,8,11.7,7.2,46.0
2009,5,1,9,10.6,6.7,46.0
2009,5,1,10,10.0,6.7,46.0
2009,5,1,11,10.0,6.1,46.0
2009,5,1,12,10.0,5.0,41.0
2009,5,1,13,10.0,5.0,46.0
2009,5,1,14,11.1,5.0,67.0
2009,5,1,15,11.1,5.0,62.0
2009,5,1,16,10.0,5.0,62.0
2009,5,1,17,11.1,5.0,51.0
2009,5,1,18,11.7,4.4,31.0
2009,5,1,19,12.2,3.9,41.0
2009,5,1,20,13.9,3.9,31.0
2009,5,1,21,13.9,2.8,41.0
2009,5,1,22,14.4,2.8,62.0
2009,5,1,23,13.9,2.8,46.0
2009,5,2,0,13.3,2.2,36.0
2009,5,2,1,10.0,2.8,26.0
2009,5,2,2,10.0,2.8,15.0
2009,5,2,3,7.2,2.2,21.0
2009,5,2,4,6.1,1.7,21.0
2009,5,2,5,6.7,1.7,31.0
2009,5,2,6,,,
2009,5,2,7,4.4,1.1,21.0
2009,5,2,8,6.1,1.7,26.0
2009,5,2,9,6.7,2.2,36.0
2009,5,2,10,7.2,2.8,41.0
2009,5,2,11,5.0,2.2,31.0
2009,5,2,12,7.8,3.3,36.0
2009,5,2,13,10.0,3.3,46.0
2009,5,2,14,12.8,2.8,57.0
2009,5,2,15,15.0,1.1,67.0
2009,5,2,16,16.1,1.1,57.0
2009,5,2,17,16.7,-0.6,77.0
2009,5,2,18,16.1,-1.7,82.0
2009,5,2,19,17.8,-1.7,77.0
2009,5,2,20,16.7,-1.7,72.0
2009,5,2,21,17.2,-1.1,77.0
2009,5,2,22,16.7,-2.2,77.0
2009,5,2,23,16.7,-1.7,62.0
2009,5,3,0,16.1,-1.7,51.0
2009,5,3,1,12.2,-0.6,31.0
2009,5,3,2,9.4,0.0,21.0
2009,5,3,3,8.9,0.0,21.0
2009,5,3,4,10.6,0.0,26.0
2009,5,3,5,6.1,0.6,21.0
2009,5,3,6,,,
2009,5,3,7,6.1,0.6,26.0
2009,5,3,8,8.3,0.6,31.0
2009,5,3,9,7.8,0.6,26.0
2009,5,3,10,6.7,0.6,26.0
2009,5,3,11,7.2,0.6,36.0
2009,5,3,12,8.9,1.7,31.0
2009,5,3,13,12.2,2.2,41.0
2009,5,3,14,15.0,2.2,46.0
2009,5,3,15,17.2,1.7,62.0
2009,5,3,16,18.9,0.6,46.0
2009,5,3,17,19.4,-0.6,57.0
2009,5,3,18,20.0,0.0,26.0
2009,5,3,19,21.1,-0.6,57.0
2009,5,3,20,21.1,0.0,36.0
2009,5,3,21,20.6,0.0,51.0
2009,5,3,22,21.1,0.0,26.0
2009,5,3,23,18.3,5.0,36.0
2009,5,4,0,12.2,3.9,36.0
2009,5,4,1,8.9,2.8,36.0
2009,5,4,2,6.1,2.2,36.0
2009,5,4,3,5.6,2.2,21.0
2009,5,4,4,6.7,2.8,0.0
2009,5,4,5,7.2,2.2,0.0
2009,5,4,6,,,
2009,5,4,7,5.6,2.2,15.0
2009,5,4,8,4.4,1.7,0.0
2009,5,4,9,5.0,1.7,0.0
2009,5,4,10,5.0,1.7,0.0
2009,5,4,11,3.3,1.7,0.0
2009,5,4,12,7.2,4.4,15.0
2009,5,4,13,13.3,2.8,36.0
2009,5,4,14,15.0,2.2,51.0
2009,5,4,15,16.7,2.2,62.0
2009,5,4,16,17.2,2.8,57.0
2009,5,4,17,18.3,1.7,57.0
2009,5,4,18,18.3,1.1,62.0
2009,5,4,19,18.3,2.2,62.0
2009,5,4,20,17.8,1.1,57.0
2009,5,4,21,17.8,2.2,57.0
2009,5,4,22,16.7,1.7,57.0
2009,5,4,23,15.0,2.2,41.0
2009,5,5,0,14.4,1.7,41.0
2009,5,5,1,10.0,1.1,31.0
2009,5,5,2,7.8,1.1,26.0
2009,5,5,3,7.2,2.2,15.0
2009,5,5,4,7.8,3.3,15.0
2009,5,5,5,7.2,3.3,15.0
2009,5,5,6,,,
2009,5,5,7,6.7,2.2,21.0
2009,5,5,8,8.9,2.8,21.0
2009,5,5,9,11.7,3.9,36.0
2009,5,5,10,12.2,3.3,41.0
2009,5,5,11,11.1,3.3,31.0
2009,5,5,12,10.6,4.4,21.0
2009,5,5,13,12.8,4.4,31.0
2009,5,5,14,13.9,4.4,26.0
2009,5,5,15,14.4,4.4,21.0
2009,5,5,16,17.2,5.0,21.0
2009,5,5,17,17.2,6.7,36.0
2009,5,5,18,17.8,7.2,26.0
2009,5,5,19,16.7,6.1,31.0
2009,5,5,20,16.7,5.6,26.0
2009,5,5,21,17.2,7.2,31.0
2009,5,5,22,17.2,5.6,41.0
2009,5,5,23,16.7,5.0,36.0
2009,5,6,0,15.0,3.3,41.0
2009,5,6,1,12.2,3.3,36.0
2009,5,6,2,11.1,4.4,26.0
2009,5,6,3,10.6,5.6,21.0
2009,5,6,4,10.0,6.1,15.0
2009,5,6,5,10.6,6.7,21.0
2009,5,6,6,,,
2009,5,6,7,12.8,7.8,46.0
2009,5,6,8,11.1,7.8,31.0
2009,5,6,9,11.1,7.8,26.0
2009,5,6,10,11.1,7.8,36.0
2009,5,6,11,12.2,8.3,36.0
2009,5,6,12,12.8,8.3,26.0
2009,5,6,13,13.9,8.9,26.0
2009,5,6,14,15.6,8.9,31.0
2009,5,6,15,17.2,9.4,36.0
2009,5,6,16,19.4,10.6,36.0
2009,5,6,17,21.7,11.1,41.0
2009,5,6,18,21.1,10.6,36.0
2009,5,6,19,21.1,11.1,36.0
2009,5,6,20,21.1,11.1,36.0
2009,5,6,21,21.1,11.7,57.0
2009,5,6,22,18.3,11.1,62.0
2009,5,6,23,16.7,12.2,41.0
2009,5,7,0,16.1,13.3,41.0
2009,5,7,1,15.6,12.8,41.0
2009,5,7,2,15.0,12.8,36.0
2009,5,7,3,15.0,12.8,46.0
2009,5,7,4,14.4,12.8,26.0
2009,5,7,5,14.4,13.3,31.0
2009,5,7,6,,,
2009,5,7,7,13.9,12.8,36.0
2009,5,7,8,14.0,13.0,26.0
2009,5,7,9,13.9,12.8,36.0
2009,5,7,10,13.3,12.2,36.0
2009,5,7,11,12.8,12.2,36.0
2009,5,7,12,13.9,12.8,51.0
2009,5,7,13,14.4,13.3,46.0
2009,5,7,14,16.1,13.9,41.0
2009,5,7,15,18.3,13.9,51.0
2009,5,7,16,20.6,13.3,41.0
2009,5,7,17,22.8,11.7,62.0
2009,5,7,18,23.9,11.1,72.0
2009,5,7,19,24.4,6.7,82.0
2009,5,7,20,23.9,6.7,72.0
2009,5,7,21,22.8,6.7,72.0
2009,5,7,22,21.7,8.3,41.0
2009,5,7,23,21.1,6.1,62.0
2009,5,8,0,20.0,6.1,62.0
2009,5,8,1,14.4,7.2,26.0
2009,5,8,2,13.9,6.7,0.0
2009,5,8,3,14.4,7.8,26.0
2009,5,8,4,10.6,7.2,15.0
2009,5,8,5,12.2,8.3,26.0
2009,5,8,6,,,
2009,5,8,7,12.8,10.0,36.0
2009,5,8,8,10.0,8.9,26.0
2009,5,8,9,10.0,8.3,15.0
2009,5,8,10,11.1,9.4,31.0
2009,5,8,11,8.9,7.8,26.0
2009,5,8,12,12.8,10.6,21.0
2009,5,8,13,15.6,11.7,26.0
2009,5,8,14,17.8,11.7,21.0
2009,5,8,15,18.9,10.6,26.0
2009,5,8,16,19.4,11.7,36.0
2009,5,8,17,21.1,11.1,41.0
2009,5,8,18,22.2,10.0,36.0
2009,5,8,19,23.3,8.3,46.0
2009,5,8,20,22.2,8.3,15.0
2009,5,8,21,24.4,7.2,31.0
2009,5,8,22,22.2,6.7,31.0
2009,5,8,23,21.7,10.0,21.0
2009,5,9,0,20.6,11.7,26.0
2009,5,9,1,17.8,11.1,51.0
2009,5,9,2,18.3,10.6,51.0
2009,5,9,3,16.7,11.1,31.0
2009,5,9,4,16.1,12.2,31.0
2009,5,9,5,15.6,13.9,57.0
2009,5,9,6,,,
2009,5,9,7,15.0,13.9,51.0
2009,5,9,8,15.0,11.7,113.0
2009,5,9,9,13.3,10.0,98.0
2009,5,9,10,12.8,9.4,108.0
2009,5,9,11,10.6,7.8,124.0
2009,5,9,12,9.4,7.8,113.0
2009,5,9,13,8.9,7.2,62.0
2009,5,9,14,10.0,7.8,51.0
2009,5,9,15,10.6,7.8,72.0
2009,5,9,16,11.7,7.8,51.0
2009,5,9,17,11.7,7.8,26.0
2009,5,9,18,12.8,8.3,41.0
2009,5,9,19,12.2,7.8,57.0
2009,5,9,20,12.8,7.8,62.0
2009,5,9,21,13.3,7.8,51.0
2009,5,9,22,13.3,8.3,36.0
2009,5,9,23,11.7,6.7,21.0
2009,5,10,0,7.8,3.9,26.0
2009,5,10,1,7.2,3.9,21.0
2009,5,10,2,6.7,3.9,21.0
2009,5,10,3,7.2,5.0,21.0
2009,5,10,4,10.0,4.4,31.0
2009,5,10,5,7.8,3.9,26.0
2009,5,10,6,,,
2009,5,10,7,5.6,2.8,26.0
2009,5,10,8,5.0,2.8,26.0
2009,5,10,9,4.4,2.8,31.0
2009,5,10,10,3.3,2.2,26.0
2009,5,10,11,3.3,2.2,21.0
2009,5,10,12,6.7,3.3,15.0
2009,5,10,13,9.4,5.6,36.0
2009,5,10,14,10.6,5.6,26.0
2009,5,10,15,14.4,6.1,51.0
2009,5,10,16,14.4,6.7,57.0
2009,5,10,17,15.0,6.7,41.0
2009,5,10,18,15.6,4.4,88.0
2009,5,10,19,17.2,5.0,77.0
2009,5,10,20,13.0,7.0,57.0
2009,5,10,21,11.1,5.6,67.0
2009,5,10,22,10.0,3.9,67.0
2009,5,10,23,10.0,3.9,36.0
2009,5,11,0,8.9,2.8,36.0
2009,5,11,1,6.1,1.7,26.0
2009,5,11,2,5.0,1.7,15.0
2009,5,11,3,3.3,1.1,0.0
2009,5,11,4,2.8,1.1,0.0
2009,5,11,5,2.8,1.1,0.0
2009,5,11,6,,,
2009,5,11,7,2.2,1.1,15.0
2009,5,11,8,1.1,0.6,0.0
2009,5,11,9,1.1,0.0,15.0
2009,5,11,10,4.4,3.3,15.0
2009,5,11,11,5.6,4.4,21.0
2009,5,11,12,6.7,5.0,15.0
2009,5,11,13,7.8,5.6,26.0
2009,5,11,14,9.4,6.1,26.0
2009,5,11,15,10.6,6.1,36.0
2009,5,11,16,12.2,5.6,26.0
2009,5,11,17,13.9,3.9,31.0
2009,5,11,18,14.4,1.1,26.0
2009,5,11,19,14.4,2.8,31.0
2009,5,11,20,13.3,0.0,36.0
2009,5,11,21,14.4,0.6,46.0
2009,5,11,22,13.9,-2.8,46.0
2009,5,11,23,12.8,-3.3,31.0
2009,5,12,0,12.2,-4.4,26.0
2009,5,12,1,10.0,-2.8,21.0
2009,5,12,2,8.3,-2.8,15.0
2009,5,12,3,7.8,-2.2,26.0
2009,5,12,4,6.7,-1.7,0.0
2009,5,12,5,7.2,-1.7,15.0
2009,5,12,6,,,
2009,5,12,7,5.6,-2.2,0.0
2009,5,12,8,4.4,-1.7,15.0
2009,5,12,9,3.9,-1.1,0.0
2009,5,12,10,5.6,0.0,21.0
2009,5,12,11,6.1,0.0,21.0
2009,5,12,12,7.8,1.7,21.0
2009,5,12,13,12.2,1.1,31.0
2009,5,12,14,15.0,0.6,41.0
2009,5,12,15,16.7,0.6,51.0
2009,5,12,16,17.8,1.7,51.0
2009,5,12,17,18.3,1.7,62.0
2009,5,12,18,17.8,1.1,77.0
2009,5,12,19,18.3,1.7,67.0
2009,5,12,20,18.3,1.1,98.0
2009,5,12,21,17.8,0.6,82.0
2009,5,12,22,17.8,1.1,77.0
2009,5,12,23,17.2,0.6,77.0
2009,5,13,0,15.0,0.0,62.0
2009,5,13,1,13.3,0.6,51.0
2009,5,13,2,12.8,2.2,36.0
2009,5,13,3,15.0,2.8,46.0
2009,5,13,4,14.4,1.1,51.0
2009,5,13,5,13.9,1.1,62.0
2009,5,13,6,,,
2009,5,13,7,13.3,2.2,51.0
2009,5,13,8,12.2,5.0,41.0
2009,5,13,9,12.2,7.2,57.0
2009,5,13,10,11.7,9.4,57.0
2009,5,13,11,11.1,8.9,77.0
2009,5,13,12,11.1,9.4,57.0
2009,5,13,13,11.0,10.0,57.0
2009,5,13,14,12.2,10.6,51.0
2009,5,13,15,12.2,10.6,77.0
2009,5,13,16,12.2,11.1,36.0
2009,5,13,17,12.8,11.7,46.0
2009,5,13,18,15.0,13.3,57.0
2009,5,13,19,16.1,13.9,72.0
2009,5,13,20,17.2,15.0,51.0
2009,5,13,21,18.3,15.6,57.0
2009,5,13,22,18.9,16.1,67.0
2009,5,13,23,19.4,16.7,67.0
2009,5,14,0,20.0,17.2,72.0
2009,5,14,1,19.4,17.2,98.0
2009,5,14,2,20.0,18.3,77.0
2009,5,14,3,20.0,18.0,165.0
2009,5,14,4,17.8,16.1,31.0
2009,5,14,5,15.6,13.3,57.0
2009,5,14,6,,,
2009,5,14,7,14.4,10.6,77.0
2009,5,14,8,13.3,8.9,51.0
2009,5,14,9,12.8,7.2,51.0
2009,5,14,10,11.1,5.6,46.0
2009,5,14,11,10.0,4.4,51.0
2009,5,14,12,11.7,4.4,62.0
2009,5,14,13,12.8,5.0,67.0
2009,5,14,14,13.9,5.6,82.0
2009,5,14,15,15.0,5.6,103.0
2009,5,14,16,16.1,7.2,88.0
2009,5,14,17,17.2,7.8,98.0
